Mwidth,h,snapshot,cell,t,center_index,relative_center_cells,A,A_over_h2,profile_relL2,correlation
838,0.014995668990882068,148,296,4.438718021301092,1854.4006651423178,101.15066514231785,1.6746148078416183e-05,0.07447032280418261,0.0007252217959124633,0.9999997370266387
838,0.014995668990882068,149,298,4.468709359282856,1855.4700648792962,102.22006487929616,1.6746147441264285e-05,0.07447031997076042,0.0007252360226734495,0.9999997370163206
838,0.014995668990882068,150,300,4.498700697264621,1856.5394646171635,103.2894646171635,1.674614775698256e-05,0.07447032137476342,0.0007252294881217689,0.99999973702106
838,0.014995668990882068,151,302,4.528692035246384,1857.6088644892734,104.3588644892734,1.6746147499196432e-05,0.07447032022838539,0.0007252352097766562,0.9999997370169108
838,0.014995668990882068,152,304,4.558683373228148,1858.6782642704036,105.42826427040359,1.6746147849485193e-05,0.07447032178612374,0.000725232641854598,0.999999737018773
838,0.014995668990882068,153,306,4.588674711209912,1859.7476639818863,106.49766398188626,1.6746147694088884e-05,0.07447032109507447,0.0007252237611824311,0.9999997370252134
838,0.014995668990882068,154,308,4.618666049191677,1860.81706377822,107.56706377822002,1.674614813486535e-05,0.07447032305521273,0.0007252204397058294,0.9999997370276221
838,0.014995668990882068,155,310,4.648657387173441,1861.8864635882119,108.63646358821188,1.6746147931506466e-05,0.07447032215087333,0.0007252216664912263,0.9999997370267327
838,0.014995668990882068,156,312,4.678648725155205,1862.9558633300308,109.70586333003075,1.674614779988594e-05,0.07447032156555525,0.0007252200540037716,0.9999997370279021
838,0.014995668990882068,157,314,4.708640063136969,1864.0252630949435,110.77526309494351,1.6746147683854592e-05,0.07447032104956246,0.000725231530205177,0.9999997370195793
838,0.014995668990882068,158,316,4.738631401118734,1865.0946628886054,111.8446628886054,1.674614761804362e-05,0.07447032075690027,0.0007252339809259473,0.9999997370178021
838,0.014995668990882068,159,318,4.768622739100498,1866.164062687662,112.91406268766195,1.6746147686491097e-05,0.07447032106128702,0.0007252151942543275,0.9999997370314267
838,0.014995668990882068,160,320,4.798614077082261,1867.233462416343,113.98346241634295,1.6746147428287228e-05,0.0744703199130513,0.000725236299262886,0.9999997370161203
838,0.014995668990882068,161,322,4.828605415064025,1868.3028622474958,115.0528622474958,1.6746147624357364e-05,0.07447032078497756,0.0007252374308569799,0.9999997370153005
838,0.014995668990882068,162,324,4.85859675304579,1869.3722620490373,116.12226204903732,1.6746147769059367e-05,0.07447032142846911,0.0007252213643374394,0.9999997370269519
838,0.014995668990882068,163,326,4.888588091027554,1870.4416618540708,117.19166185407084,1.67461478845577e-05,0.0744703219420916,0.0007252290377827792,0.9999997370213863
838,0.014995668990882068,164,328,4.918579429009318,1871.5110615636459,118.26106156364585,1.6746148036039727e-05,0.074470322615734,0.0007252143614297519,0.9999997370320304
838,0.014995668990882068,165,330,4.948570766991082,1872.5804613341506,119.33046133415064,1.6746147674844103e-05,0.07447032100949269,0.0007252276771599108,0.9999997370223734
838,0.014995668990882068,166,332,4.978562104972847,1873.6498611278328,120.39986112783276,1.6746147845450633e-05,0.074470321768182,0.0007252166824143024,0.9999997370303476
