label,epsilon,a0,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,mismatch_l2
h001_k5_eps030,0.3,0.005,20,0.2,0.005247893634987292,7.414391855021191e-05,6.250847505703123e-09,0.013492108297055303
h001_k5_eps030,0.3,0.005,21,0.21,0.005241180148354662,7.062934994781021e-05,5.6750057704292755e-09,0.013500883333739123
h001_k5_eps030,0.3,0.005,22,0.22,0.005255870491102498,7.427631802785623e-05,6.2731033339948575e-09,0.01354541881170725
h001_k5_eps030,0.3,0.005,23,0.23,0.005259047277340435,7.09483182798487e-05,5.726872516044074e-09,0.013588657850640251
h001_k5_eps030,0.3,0.005,24,0.24,0.005281658399546662,7.472447959039562e-05,6.349865571146011e-09,0.013644038093642246
h001_k5_eps030,0.3,0.005,25,0.25,0.005297569084815308,7.158645493114907e-05,5.831493685454853e-09,0.013722982813893827
h001_k5_eps030,0.3,0.005,26,0.26,0.005297018629197206,7.490094174113175e-05,6.37681527475339e-09,0.013678882612057137
h001_k5_eps030,0.3,0.005,27,0.27,0.005314304566173922,7.174157281202152e-05,5.857643981374218e-09,0.013827114490156155
h001_k5_eps030,0.3,0.005,28,0.28,0.005370796356375263,7.635421529767511e-05,6.631474734043298e-09,0.013894500864876832
h001_k5_eps030,0.3,0.005,29,0.29,0.005387743962816184,7.29101531976823e-05,6.049921916137993e-09,0.01401494081340168
h001_k5_eps030,0.3,0.005,30,0.3,0.00540901790423193,7.675790458233078e-05,6.698986940377587e-09,0.01399755400762961
h001_k5_eps030,0.3,0.005,31,0.31,0.005401854164051836,7.2869270437402e-05,6.041653646194852e-09,0.01407184032440945
h001_k5_eps030,0.3,0.005,32,0.32,0.005413837329196331,7.674044877183516e-05,6.69550791086842e-09,0.014040453148678652
h001_k5_eps030,0.3,0.005,33,0.33,0.0054077649990385435,7.295421779551816e-05,6.055985759005967e-09,0.01412452242797144
h001_k5_eps030,0.3,0.005,34,0.34,0.005427574640447131,7.699994731081639e-05,6.741739290733286e-09,0.014098238899478963
h001_k5_eps030,0.3,0.005,35,0.35000000000000003,0.005418540272239788,7.31043181239714e-05,6.080804784923417e-09,0.01416744956842582
h001_k5_eps030,0.3,0.005,36,0.36,0.005438873716441686,7.71702175336528e-05,6.771328735617943e-09,0.014146848176597632
h001_k5_eps030,0.3,0.005,37,0.37,0.005430861592210537,7.32899792981495e-05,6.1117288802028565e-09,0.014202019897888116
h001_k5_eps030,0.3,0.005,38,0.38,0.0054608391493976075,7.752476498096452e-05,6.835415935737e-09,0.01425716059295382
h001_k5_eps030,0.3,0.005,39,0.39,0.005466849931665447,7.394219404296722e-05,6.221182673620606e-09,0.014295845661013048
h001_k5_eps030,0.3,0.005,40,0.4,0.005459445660011392,7.731194332400748e-05,6.794901236019905e-09,0.014280856497612675
h001_k5_eps030,0.3,0.005,41,0.41000000000000003,0.00547925664000265,7.412424449198742e-05,6.2529485253267756e-09,0.014379822081449115
h001_k5_eps030,0.3,0.005,42,0.42,0.005510676651334528,7.83327337318831e-05,6.978628214310734e-09,0.01444968974941041
