label,alpha,alpha_c,cell,time,unstable_subspace_norm,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank3_full,1.0,0.11578513676636337,182,3.64,2.918346709948839e-12,0.005024412334486938,0.0009540824030073636,1.8441045540306713e-05
h002_k20_rank3_full,1.0,0.11578513676636337,183,3.66,1.3815802843382519e-11,0.004399486287860633,0.0009520411987480999,1.789346699330208e-05
h002_k20_rank3_full,1.0,0.11578513676636337,184,3.68,1.1455714921302558e-11,0.0016341632854882152,0.0009500972319370608,1.838259128588325e-05
h002_k20_rank3_full,1.0,0.11578513676636337,185,3.7,4.2202811547762226e-12,0.004862114299558539,0.0010601918729522953,1.9288091734716837e-05
h002_k20_rank3_full,1.0,0.11578513676636337,186,3.72,1.679604390119812e-11,0.0038704459215843667,0.0010619441840479871,1.9538900759428457e-05
h002_k20_rank3_full,1.0,0.11578513676636337,187,3.74,4.2624128985261576e-11,0.004199464996458451,0.0010635520259574464,1.965922581651151e-05
h002_k20_rank3_full,1.0,0.11578513676636337,188,3.7600000000000002,9.055717148510343e-12,0.0057165603091048,0.0011621596071849463,2.097250816853534e-05
h002_k20_rank3_full,1.0,0.11578513676636337,189,3.7800000000000002,3.087012374377791e-11,0.004909840243637915,0.0011592005619756257,2.1655884988002825e-05
h002_k20_rank3_full,1.0,0.11578513676636337,190,3.8000000000000003,7.360725594804853e-12,0.004008416982286522,0.0011560094669960533,2.167346401373467e-05
h002_k20_rank3_full,1.0,0.11578513676636337,191,3.8200000000000003,2.623993469509348e-11,0.0040694561748726025,0.0011524630185938119,2.269010264952411e-05
h002_k20_rank3_full,1.0,0.11578513676636337,192,3.84,1.7720713753350668e-11,0.004922832447070632,0.0011496997690279363,2.3090354684605105e-05
h002_k20_rank3_full,1.0,0.11578513676636337,193,3.86,1.4471396508900977e-11,0.004704490646963959,0.0011462018752790722,2.3041032421669324e-05
h002_k20_rank3_full,1.0,0.11578513676636337,194,3.88,5.458732787634214e-12,0.0024813173273323316,0.0011426268807717293,2.408126875078137e-05
h002_k20_rank3_full,1.0,0.11578513676636337,195,3.9,6.820448001708113e-12,0.005182224535600652,0.0011688120295727273,2.5296404414864166e-05
h002_k20_rank3_full,1.0,0.11578513676636337,196,3.92,2.1289616253522805e-11,0.006211668521125892,0.0011760709760426397,2.5309955540918598e-05
h002_k20_rank3_full,1.0,0.11578513676636337,197,3.94,1.0275060549113704e-11,0.002131232614770046,0.0011831540825129965,2.6098369023345715e-05
h002_k20_rank3_full,1.0,0.11578513676636337,198,3.96,5.035972266607608e-12,0.005996919905018092,0.0013305661292161218,2.7735044396712765e-05
h002_k20_rank3_full,1.0,0.11578513676636337,199,3.98,1.565235567144306e-11,0.005649679075498948,0.0013325700915340906,2.7936728503065976e-05
h002_k20_rank3_full,1.0,0.11578513676636337,200,4.0,1.029458649992935e-11,0.0012224984638264066,0.001334368926007002,2.840133689865344e-05
h002_k20_rank3_full,1.0,0.11578513676636337,201,4.0200000000000005,1.3733881000898596e-11,0.006839196835741941,0.0013366333934521281,2.9531563398235494e-05
h002_k20_rank3_full,1.0,0.11578513676636337,202,4.04,1.0503636724660388e-11,0.005085412258695313,0.001338118086741914,2.969412073612957e-05
h002_k20_rank3_full,1.0,0.11578513676636337,203,4.0600000000000005,1.8130115910103742e-11,0.0027834799628442056,0.0013394164941181706,2.9990435153495024e-05
h002_k20_rank3_full,1.0,0.11578513676636337,204,4.08,3.791570858531516e-12,0.005913924719907263,0.0013989283050905162,3.1749145191612046e-05
h002_k20_rank3_full,1.0,0.11578513676636337,205,4.1,7.570001813000281e-12,0.006540095115154516,0.0013972226247589003,3.283739057811118e-05
h002_k20_rank3_full,1.0,0.11578513676636337,206,4.12,2.216417323034209e-11,0.004049121766737512,0.0013953304237113238,3.2801190802439664e-05
h002_k20_rank3_full,1.0,0.11578513676636337,207,4.14,1.761769208939488e-11,0.006225309873265242,0.0013937421711914203,3.456408256464317e-05
h002_k20_rank3_full,1.0,0.11578513676636337,208,4.16,6.621522443488744e-12,0.006261685057386566,0.0013913663887078552,3.611420078334415e-05
h002_k20_rank3_full,1.0,0.11578513676636337,209,4.18,6.194333838796444e-12,0.004885986415979002,0.001389066923588112,3.6050137094228075e-05
h002_k20_rank3_full,1.0,0.11578513676636337,210,4.2,5.6464980260549985e-12,0.005267741379436528,0.0013858423663927748,3.716869778249213e-05
h002_k20_rank3_full,1.0,0.11578513676636337,211,4.22,9.239889486766896e-12,0.005689551735743466,0.0013827812651760688,3.84086419433409e-05
h002_k20_rank3_full,1.0,0.11578513676636337,212,4.24,1.1983348504363862e-11,0.00610908315670459,0.0013874110930406577,3.8404292779538623e-05
h002_k20_rank3_full,1.0,0.11578513676636337,213,4.26,6.148557190918572e-12,0.0031740385076761556,0.001395262147463859,3.9459604747454014e-05
h002_k20_rank3_full,1.0,0.11578513676636337,214,4.28,1.772424208331269e-11,0.0077995972857454595,0.0016715705076037796,4.2016596973945435e-05
h002_k20_rank3_full,1.0,0.11578513676636337,215,4.3,5.685504600070301e-12,0.006262366821592205,0.0016762651454252,4.274087119533134e-05
h002_k20_rank3_full,1.0,0.11578513676636337,216,4.32,1.4748980651926215e-11,0.002024188585551767,0.0016803630754857475,4.3285204282830625e-05
h002_k20_rank3_full,1.0,0.11578513676636337,217,4.34,1.8856399650808386e-11,0.008233676778540573,0.0017042696407889328,4.5938967289822655e-05
h002_k20_rank3_full,1.0,0.11578513676636337,218,4.36,2.0709952922134452e-11,0.006904147156354739,0.00169747024094714,4.7108512826711405e-05
h002_k20_rank3_full,1.0,0.11578513676636337,219,4.38,2.0305363592882975e-11,0.001482045632017923,0.0016901368345221153,4.729441718515641e-05
h002_k20_rank3_full,1.0,0.11578513676636337,220,4.4,2.0397268774605477e-11,0.007531481114368724,0.0016923897478643677,4.915534932300302e-05
h002_k20_rank3_full,1.0,0.11578513676636337,221,4.42,9.807949547136963e-12,0.0069384569414658835,0.0016935457647057194,5.068963127157868e-05
h002_k20_rank3_full,1.0,0.11578513676636337,222,4.44,3.787215126245697e-11,0.003413536679332099,0.0016948285743786417,5.070530580368873e-05
h002_k20_rank3_full,1.0,0.11578513676636337,223,4.46,2.234838075121505e-11,0.008428812427760933,0.0016957173683355726,5.2829161403507406e-05
h002_k20_rank3_full,1.0,0.11578513676636337,224,4.48,6.568203672661311e-12,0.007673441274886089,0.0018312769692449098,5.586818049487132e-05
h002_k20_rank3_full,1.0,0.11578513676636337,225,4.5,1.338823806880103e-11,0.004654921600071409,0.001844647936709896,5.615721537081254e-05
h002_k20_rank3_full,1.0,0.11578513676636337,226,4.5200000000000005,2.911023541313809e-12,0.00832128801703348,0.0018574010084768586,5.7695521166243214e-05
h002_k20_rank3_full,1.0,0.11578513676636337,227,4.54,3.665689405988005e-11,0.00806385479793435,0.0018920436934290526,6.071271399676707e-05
h002_k20_rank3_full,1.0,0.11578513676636337,228,4.5600000000000005,5.5902628438835164e-12,0.00471331449609383,0.0018957397979016718,6.13919657005068e-05
h002_k20_rank3_full,1.0,0.11578513676636337,229,4.58,1.764831742287705e-11,0.0053643551774148444,0.0018985929972489624,6.219960152833729e-05
h002_k20_rank3_full,1.0,0.11578513676636337,230,4.6000000000000005,1.624657142121772e-11,0.008677001988008744,0.0019505415951117616,6.542568768319304e-05
h002_k20_rank3_full,1.0,0.11578513676636337,231,4.62,1.9679139638832887e-11,0.006936601211387078,0.0019468056425354107,6.707614713580279e-05
h002_k20_rank3_full,1.0,0.11578513676636337,232,4.64,1.3920421952807283e-11,0.005053349601368141,0.0019422156576019468,6.743539410195801e-05
h002_k20_rank3_full,1.0,0.11578513676636337,233,4.66,2.5252168039535486e-11,0.009473814222267342,0.001977666799862139,7.095308834334591e-05
h002_k20_rank3_full,1.0,0.11578513676636337,234,4.68,1.4646821053418484e-12,0.007661348994276855,0.0019621434361434594,7.362913641407407e-05
h002_k20_rank3_full,1.0,0.11578513676636337,235,4.7,8.847841618135082e-12,0.003830232157829903,0.0019477484085604407,7.383908370719768e-05
h002_k20_rank3_full,1.0,0.11578513676636337,236,4.72,2.299797421092039e-12,0.010090488360747902,0.0019557796270970426,7.648595873860344e-05
h002_k20_rank3_full,1.0,0.11578513676636337,237,4.74,7.747080582957154e-12,0.007209917106609113,0.0019621616180978633,7.927251348132011e-05
h002_k20_rank3_full,1.0,0.11578513676636337,238,4.76,3.503389514048837e-11,0.0020391936150772603,0.001967870530389082,7.947619818177807e-05
h002_k20_rank3_full,1.0,0.11578513676636337,239,4.78,2.0068377534693857e-11,0.010700236039793294,0.001972316550609918,8.15793484479391e-05
h002_k20_rank3_full,1.0,0.11578513676636337,240,4.8,2.320023657920891e-11,0.008681357863147499,0.002246529526487457,8.598476356898638e-05
h002_k20_rank3_full,1.0,0.11578513676636337,241,4.82,9.504455157434534e-12,0.003037520205127106,0.0022592559919838097,8.713174963417361e-05
h002_k20_rank3_full,1.0,0.11578513676636337,242,4.84,1.4106229748954978e-11,0.010301401075522278,0.002271886503361181,8.855818140812762e-05
h002_k20_rank3_full,1.0,0.11578513676636337,243,4.86,2.1656977738778312e-12,0.010433417904257614,0.0024635896030672246,9.384829278697168e-05
h002_k20_rank3_full,1.0,0.11578513676636337,244,4.88,5.238549452110164e-12,0.0037340997141783335,0.002454696724107187,9.635839265124613e-05
h002_k20_rank3_full,1.0,0.11578513676636337,245,4.9,1.613430090777874e-12,0.009619655531439853,0.002445272777055429,9.694135345109251e-05
h002_k20_rank3_full,1.0,0.11578513676636337,246,4.92,1.0304537502669509e-11,0.00963335680267722,0.002433675129387723,0.00010003203145857398
h002_k20_rank3_full,1.0,0.11578513676636337,247,4.94,2.259173046680031e-11,0.005969633742337115,0.0024209840321430813,0.00010243492880694808
h002_k20_rank3_full,1.0,0.11578513676636337,248,4.96,5.840631840467862e-12,0.007965648745005986,0.002405200081227522,0.00010283388653707121
h002_k20_rank3_full,1.0,0.11578513676636337,249,4.98,2.531315308614878e-11,0.01151027191170461,0.00238908232005531,0.00010656544764840102
h002_k20_rank3_full,1.0,0.11578513676636337,250,5.0,7.873745471854448e-12,0.007257846748445479,0.0023977744968589104,0.00011173765616772754
